0.32193881273269653,0.2045540064573288,0.6100029945373535,0.20336410403251648,0.6114792227745056,0.22237302362918854,0.3226069509983063,0.22387222945690155,GENESIS FOODS PLATTER
0.35328829288482666,0.22312122583389282,0.5984159111976624,0.2218570113182068,0.5993519425392151,0.23421891033649445,0.353779137134552,0.23565447330474854,DEUATHAPLAZA BNGLR
0.3355487585067749,0.23551565408706665,0.5999568104743958,0.23397356271743774,0.6014138460159302,0.25319263339042664,0.3362598419189453,0.25502291321754456,GST 29ALBPS9132K1ZL
0.2522263526916504,0.2556183934211731,0.6984357833862305,0.25253796577453613,0.7003825902938843,0.2741173207759857,0.25275710225105286,0.27774858474731445,BILL NO : 206 DT: 25/07/19 13: 49
0.26756614446640015,0.29242005944252014,0.4093196988105774,0.29115551710128784,0.4102247953414917,0.31039708852767944,0.2680726647377014,0.31181591749191284,ITEM QTY
0.4914565682411194,0.2891657054424286,0.5619521737098694,0.2885417342185974,0.5632755756378174,0.3075587749481201,0.4925864636898041,0.30825918912887573,PRICE
0.6170006394386292,0.2873898148536682,0.7019429802894592,0.28664112091064453,0.7036011815071106,0.30500873923301697,0.618435263633728,0.30584704875946045,AMOUNT
0.25286200642585754,0.32742974162101746,0.39616522192955017,0.32587841153144836,0.3970465362071991,0.3455210328102112,0.25333377718925476,0.34723225235939026,FRIED RICE
0.37044867873191833,0.35052672028541565,0.41192150115966797,0.35002219676971436,0.4128879904747009,0.3705798387527466,0.371292382478714,0.3711329698562622,1PL
0.5081856846809387,0.3480921983718872,0.5819887518882751,0.3471975028514862,0.583439826965332,0.36737295985221863,0.5094239711761475,0.36835336685180664,80.00
0.6341954469680786,0.34607866406440735,0.7071621417999268,0.34519606828689575,0.7089967131614685,0.36551904678344727,0.6358195543289185,0.3664875626564026,80.00
0.2563973069190979,0.37608978152275085,0.4109165668487549,0.3740060031414032,0.41189977526664734,0.3950584828853607,0.25691062211990356,0.3973284661769867,SWEET LASSI
0.3735048770904541,0.39969098567962646,0.4154391884803772,0.3990674316883087,0.4163752794265747,0.41890406608581543,0.3743220269680023,0.41957539319992065,1PL
0.5095377564430237,0.39782005548477173,0.5841295123100281,0.39671027660369873,0.5855162143707275,0.41604629158973694,0.5107198357582092,0.4172396659851074,30.00
0.6357080340385437,0.39566224813461304,0.7070325016975403,0.3946021795272827,0.7087678909301758,0.41397014260292053,0.6372488737106323,0.4151107966899872,30.00
0.2611120641231537,0.4255249500274658,0.4444483816623688,0.4225567579269409,0.4454724192619324,0.44254615902900696,0.26161056756973267,0.44572585821151733,SPECIAL MEAL
0.37509503960609436,0.4478978216648102,0.4186824560165405,0.4471341073513031,0.4195988178253174,0.46649447083473206,0.3758915662765503,0.4673069417476654,2PL
0.511881947517395,0.44557857513427734,0.5832644104957581,0.44432756304740906,0.584631621837616,0.4635576903820038,0.5130558013916016,0.4648887515068054,80.00
0.6247223019599915,0.44391772150993347,0.7079366445541382,0.4424578845500946,0.7095537781715393,0.4606039822101593,0.6261280179023743,0.46215248107910156,160.00
0.266899436712265,0.47249555587768555,0.4336305856704712,0.4693673253059387,0.4345102310180664,0.4871996343135834,0.267355740070343,0.4905003607273102,MASALA CHAAS
0.3806907534599304,0.49099209904670715,0.42043930292129517,0.4902012348175049,0.4212808310985565,0.507996141910553,0.38143250346183777,0.5088281035423279,1PL
0.515348494052887,0.48912110924720764,0.5867040753364563,0.48769816756248474,0.5879788398742676,0.5056143999099731,0.5164442658424377,0.5071123242378235,20.00
0.6378825306892395,0.4868861138820648,0.7091450691223145,0.4854642152786255,0.7107343673706055,0.5033745169639587,0.6392943859100342,0.5048717856407166,20.00
